Algorithm,Key_Size,Payload_Size,Sample_Num,Encrypt_Delay_sec
RSA,2048,50,93,8.550001075491309e-05
RSA,2048,50,94,8.440000237897038e-05
RSA,2048,50,95,0.00010679999832063913
RSA,2048,50,96,8.640001760795712e-05
RSA,2048,50,97,0.00013779994333162904
RSA,2048,50,98,8.759996853768826e-05
RSA,2048,50,99,8.540000999346375e-05
RSA,2048,50,100,0.00010980002116411924
RSA,2048,100,1,8.560001151636243e-05
RSA,2048,100,2,9.290000889450312e-05
RSA,2048,100,3,9.649997809901834e-05
RSA,2048,100,4,9.089999366551638e-05
RSA,2048,100,5,8.939998224377632e-05
RSA,2048,100,6,8.620001608505845e-05
RSA,2048,100,7,9.26000066101551e-05
RSA,2048,100,8,9.159999899566174e-05
RSA,2048,100,9,9.099999442696571e-05
RSA,2048,100,10,9.129999671131372e-05
RSA,2048,100,11,0.00010229996405541897
RSA,2048,100,12,0.00010409997776150703
RSA,2048,100,13,9.779998799785972e-05
RSA,2048,100,14,8.410000009462237e-05
RSA,2048,100,15,8.460000390186906e-05
RSA,2048,100,16,9.879999561235309e-05
RSA,2048,100,17,8.819997310638428e-05
RSA,2048,100,18,9.53000271692872e-05
RSA,2048,100,19,8.719996549189091e-05
RSA,2048,100,20,8.630001684650779e-05
RSA,2048,100,21,0.00010800000745803118
RSA,2048,100,22,0.00011090002954006195
RSA,2048,100,23,9.209994459524751e-05
RSA,2048,100,24,8.849997539073229e-05
RSA,2048,100,25,9.280000813305378e-05
RSA,2048,100,26,0.00010730000212788582
RSA,2048,100,27,9.019998833537102e-05
RSA,2048,100,28,8.780002826824784e-05
RSA,2048,100,29,0.00010210002074018121
RSA,2048,100,30,8.670001989230514e-05
RSA,2048,100,31,0.00012859998969361186
RSA,2048,100,32,8.349999552592635e-05
RSA,2048,100,33,9.919999865815043e-05
RSA,2048,100,34,0.00010160001693293452
RSA,2048,100,35,0.00011819996871054173
RSA,2048,100,36,8.630001684650779e-05
RSA,2048,100,37,8.720002369955182e-05
RSA,2048,100,38,8.359999628737569e-05
RSA,2048,100,39,0.00010120001388713717
RSA,2048,100,40,0.00010529998689889908
RSA,2048,100,41,8.410000009462237e-05
RSA,2048,100,42,0.0001010000123642385
RSA,2048,100,43,9.510002564638853e-05
RSA,2048,100,44,8.939998224377632e-05
RSA,2048,100,45,8.830003207549453e-05
RSA,2048,100,46,8.699996396899223e-05
RSA,2048,100,47,9.119999594986439e-05
RSA,2048,100,48,8.430000161752105e-05
RSA,2048,100,49,8.899997919797897e-05
RSA,2048,100,50,8.9599983766675e-05
